CBB,1,3/23,12,DAYTON,,ARIZONA,GAME,SPREAD,+10,0,0,0,,ok to 9)
CBB,1,3/23,12,GONZAGA,,KANSAS,GAME,SPREAD,-4,0,0,0,,ok to 5)
CBB,1,3/23,12,5% UNC,,MICH ST,GAME,MONEY,-165,0,0,0,,ok to -180)
CBB,1,3/23,12,WASH ST.,,IOWA ST,GAME,SPREAD,+7,0,0,0,,ok to 6)
CBB,1,3/23,12,OAKLAND,,1/2 NCST,GAME,SPREAD,6.5,0,0,0,,ok to 6)
CBB,1,3/23,12,ILLINOIS,,DUQUESNE,GAME,SPREAD,-10,0,0,0,,ok to 11)
CBB,1,3/23,12,CREIGHTON,,OREGON,GAME,SPREAD,-5,0,0,0,,ok to 6)
