League,Week,Date,Time,Team,HA,Oppo,Contest,Type,Number,Bet,Return,Net,Site,Notes
NBA,250415,04/20/25,12:0:0,OKC,HA,MEMPHIS,GAME,UNDER,228
NBA,250415,04/20/25,13:00:00,PROP MEM G MORANT,HA,POINTS + REBOUNDS + ASSISTS,PROP,UNDER,33.5
NBA,250415,04/20/25,13:00:00,PROP MEM F JACKSON,HA,POINTS + REBOUNDS + ASSISTS,PROP,OVER,26.5
NBA,250415,04/20/25,13:00:00,PROP OKC C HARTENSTEIN,HA,POINTS + REBOUNDS + ASSISTS,PROP,OVER,23.5
NBA,250415,04/20/25,13:00:00,PROP OKC G SGA,HA,POINTS + REBOUNDS + ASSISTS,PROP,UNDER,44.5
NBA,250415,04/20/25,12:0:0,ORL,HA,BOS,GAME,UNDER,205.5
NBA,250415,04/20/25,13:00:00,PROP BOS G PRITCHARD,HA,POINTS + REBOUNDS + ASSISTS,PROP,OVER,15.5
NBA,250415,04/20/25,13:00:00,PROP BOS F TATUM,HA,POINTS,PROP,UNDER,25.5
NBA,250415,04/20/25,13:00:00,PROP ORL BLACK,HA,POINTS + REBOUNDS + ASSISTS,PROP,OVER,13.5
NBA,250415,04/20/25,13:00:00,PROP ORL WAGNER,HA,POINTS,PROP,UNDER,22.5
NBA,250415,04/20/25,12:0:0,MIA,HA,CLE,GAME,UNDER,214.5
NBA,250415,04/20/25,13:00:00,PROP CLE G MITCHELL,HA,POINTS,PROP,UNDER,25.5
NBA,250415,04/20/25,13:00:00,PROP MIA G HERRO,HA,POINTS,PROP,UNDER,23.5
NBA,250415,04/20/25,12:0:0,HOU,HA,GS,GAME,MONEY,-120
NBA,250415,04/20/25,12:0:0,GS,HA,HOU,GAME,UNDER,212.5
NBA,250415,04/20/25,13:00:00,PROP GS G CURRY,HA,POINTS,PROP,UNDER,24.5
NBA,250415,04/20/25,13:00:00,PROP HOU C SENGUN,HA,POINTS + REBOUNDS + ASSISTS,PROP,OVER,35.5
