League,Week,Date,Time,Team,HA,Oppo,Contest,Type,Number,Bet,Return,Net,Site,Notes
MLB,250527,05/31/25,12:0:0,MIL,HA,-110 PHILLIES,1ST5,SPREAD,+0.5
MLB,250527,05/31/25,12:0:0,TB,HA,ASTROS,GAME,MONEY,+100
MLB,250527,05/31/25,12:0:0,KC,HA,-105 TIGERS,1ST5,SPREAD,+0.5
MLB,250527,05/31/25,12:0:0,PIT,HA,+114 PADRES,1ST5,SPREAD,+0.5
MLB,250527,05/31/25,12:0:0,MN,HA,MARINERS,GAME,MONEY,-108
NBA,250527,05/31/25,12:0:0,2% IND,HA,KNICKS,GAME,SPREAD,-3.5
NBA,250527,05/31/25,13:00:00, IND NEMBHARD,HA,POINTS,PROP,OVER,10.5
CLG,250527,05/31/25,12:0:0,2% PSG,HA,INTERMILAN,GAME,MONEY,+120
MLS,250527,05/31/25,12:0:0,CHICAGO,HA,-135 ORLANDO,GAME,SPREAD,+1
MLS,250527,05/31/25,12:0:0,MONTREAL,HA,-145 NEW ENGLAND,GAME,SPREAD,0
MLS,250527,05/31/25,12:0:0,TORONTO,HA,-110 CHARLOTTE,GAME,SPREAD,0
MLS,250527,05/31/25,12:0:0,DC,HA,+100 CINCINNATI,GAME,SPREAD,+1
MLS,250527,05/31/25,12:0:0,DALLAS,HA,-110 PHILADELPHIA,GAME,SPREAD,0
MLS,250527,05/31/25,12:0:0,AUSTIN,HA,-160 SAN DIEGO,GAME,SPREAD,+1
