League,Week,Date,Time,Team,HA,Oppo,Contest,Type,Number,Bet,Return,Net,Site,Notes
CLG,250128,1/29/25,9:0:0,BRATISLAVA,HA,-155 BAYERN MUNICH,GAME,SPREAD,+4.5
CLG,250128,1/29/25,9:0:0,SPARTA PRAGUE,HA,LEVERKUSEN,GAME,SPREAD,+2.5
CLG,250128,1/29/25,9:0:0,BREST,HA,REAL MADRID,GAME,SPREAD,+1.5
CLG,250128,1/29/25,9:0:0,SALZBURG,HA,ATLETICO MADRID,GAME,SPREAD,+1.5
CLG,250128,1/29/25,9:0:0,BOLOGNA,HA,-155 SPORTING,GAME,SPREAD,+1.5
CLG,250128,1/29/25,9:0:0,JUVENTUS,HA,BENFICA,GAME,MONEY,+125
CLG,250128,1/29/25,9:0:0,STUTTGART,HA,PSG,GAME,SPREAD,0
CLG,250128,1/29/25,9:0:0,BARCELONA,HA,ATALANTA,GAME,MONEY,-150
EUR,250128,1/20/25,9:0:0,AJAX,HA,GALATASARAY,GAME,SPREAD,0
EUR,250128,1/20/25,9:0:0,TWENTE,HA,-165 BEŞIKTAŞ,GAME,SPREAD,0
EUR,250128,1/20/25,9:0:0,FCSB,HA,MAN U,GAME,SPREAD,+1
GBL,250128,1/31/25,9:0:0,WERDER BREMEN,HA,MAINZ,GAME,SPREAD,0
FL1,250128,1/31/25,9:0:0,MONTPELLIER,HA,LENS,GAME,SPREAD,+0.5
EPL,250128,2/1/25,9:0:0,EVERTON,HA,LEICESTER,GAME,MONEY,-135
EPL,250128,2/1/25,9:0:0,BOURNEMOUTH,HA,-150 LIVERPOOL,GAME,SPREAD,+1
EPL,250128,2/1/25,9:0:0,WOLVES,HA,-145 ASTON VILLA,GAME,SPREAD,+0.5
SLL,250128,2/1/25,9:0:0,GETAFE,HA,-150 SEVILLA,GAME,SPREAD,0
SLL,250128,2/1/25,9:0:0,VALLADOLID,HA,VILLAREAL,GAME,SPREAD,+2
SLL,250128,2/1/25,9:0:0,ESPANYOL,HA,REAL MADRID,GAME,SPREAD,+1.5
ISA,250128,2/1/25,9:0:0,TORINO,HA,ATALANTA,GAME,SPREAD,+1.5
GBL,250128,2/1/25,9:0:0,BOCHUM,HA,FREIBURG,GAME,SPREAD,0
GBL,250128,2/1/25,9:0:0,HEIDENHEIM,HA,DORTMUND,GAME,SPREAD,+0.5
GBL,250128,2/1/25,9:0:0,HOLSTON KIEL,HA,BAYERN MUNICH,GAME,SPREAD,+3.5
GBL,250128,2/1/25,9:0:0,UNION BERLIN,HA,-150 LEIPZIG,GAME,SPREAD,+0.5
FL1,250128,2/1/25,9:0:0,BREST,HA,PSG,GAME,SPREAD,+1.5
ECL,250128,2/1/25,9:0:0,OXFORD,HA,BRISTOL,GAME,SPREAD,0
ECL,250128,2/1/25,9:0:0,DERBY,HA,-150 SHEFFIELD UNITED,GAME,SPREAD,+0.5
ECL,250128,2/1/25,9:0:0,CARDIFF,HA,LEEDS,GAME,SPREAD,+1.5
ECL,250128,2/1/25,9:0:0,LUTON,HA,-145 SHEFFIELD WEDNESDAY,GAME,SPREAD,+0.5
EPL,250128,2/1/25,9:0:0,TOTTENHAM,HA,-140 BRENTFORD,GAME,SPREAD,+0.5
SLL,250128,2/1/25,9:0:0,OSASUNA,HA,REAL SOCIEDAD,GAME,SPREAD,0
SLL,250128,2/1/25,9:0:0,REAL BETIS,HA,-165 BILBAO,GAME,SPREAD,+0.5
ISA,250128,2/1/25,9:0:0,EMPOLI,HA,JUVENTUS,GAME,SPREAD,+2
ISA,250128,2/1/25,9:0:0,ACMILAN,HA,INTER MILAN,GAME,SPREAD,+0.5
ISA,250128,2/1/25,9:0:0,ROMA,HA,NAPOLI,GAME,SPREAD,+0.5
GBL,250128,2/1/25,9:0:0,HOFFENHEIM,HA,LEVERKUSEN,GAME,SPREAD,+2
FL1,250128,2/1/25,9:0:0,TOULOUSE,HA,NICE,GAME,SPREAD,0
FL1,250128,2/1/25,9:0:0,LE HAVRE,HA,ANGERS,GAME,SPREAD,+0.5
EPL,250128,2/3/25,9:0:0,WEST HAM,HA,CHELSEA,GAME,SPREAD,+1.5
SLL,250128,2/3/25,9:0:0,LAS PALMAS,HA,-160 GIRONA,GAME,SPREAD,+1
ISA,250128,2/3/25,9:0:0,CAGLIARI,HA,LAZIO,GAME,SPREAD,+0.5
ECL,250128,2/3/25,9:0:0,MIDDLESBROUGH,HA,SUNDERLAND,GAME,MONEY,+125
