League,Week,Date,Time,Team,HA,Oppo,Contest,Type,Number,Bet,Return,Net,Site,Notes
EPL,250408,04/12/25,12:0:0,SOUTHAMPTON,HA,ASTON VILLA,GAME,SPREAD,+1
EPL,250408,04/13/25,12:0:0,MANU,HA,-170 NEWCASTLE,GAME,SPREAD,+1
EPL,250408,04/13/25,12:0:0,TOTTENHAM,HA,WOLVES,GAME,DRAW,+250
SLL,250408,04/11/25,12:0:0,VALENCIA,HA,-150 SEVILLA,GAME,SPREAD,0
SLL,250408,04/12/25,12:0:0,LEGANES,HA,-185 BARCELONA,GAME,SPREAD,+2
SLL,250408,04/13/25,12:0:0,VALLECANO,HA,-145 BILBAO,GAME,SPREAD,+1
SLL,250408,04/14/25,12:0:0,VALLADOLID,HA,-155 ATLETICO MADRID,GAME,SPREAD,+2.5
ISA,250408,04/13/25,12:0:0,VERONA,HA,GENOA,GAME,SPREAD,0
ISA,250408,04/13/25,12:0:0,LAZIO,HA,ROMA,GAME,SPREAD,0
ISA,250408,04/14/25,12:0:0,EMPOLI,HA,NAPOLI,GAME,SPREAD,+1.5
GBL,250408,04/12/25,12:0:0,HOLSTON KIEL,HA,ST. PAULI,GAME,SPREAD,+0.5
GBL,250408,04/12/25,12:0:0,HOFFENHEIM,HA,MAINZ,GAME,SPREAD,+0.5
GBL,250408,04/12/25,12:0:0,FREIBURG,HA,MONCHENGLADBACH,GAME,SPREAD,+0.5
GBL,250408,04/12/25,12:0:0,DORTMUND,HA,BAYERN MUNICH,GAME,SPREAD,+1.5
FL1,250408,04/12/25,12:0:0,STRASBOURG,HA,NICE,GAME,SPREAD,0
FL1,250408,04/13/25,12:0:0,ETIENNE,HA,BREST,GAME,SPREAD,+0.5
